scenario,target,trait,model,fruits,cultivars,n,rmse,mae,bias,r2,pearson_r,ccc,rpd,rpiq,y_mean,y_sd
primary_15_cultivars,loading_stiffness_g_per_rawpos_mean,LS,no_neural_b50,4853,15,4853,73.4480651434404,54.73490658082468,-0.03982070306226165,0.6948282769301362,0.8336337774108484,0.8218588512494971,1.8103919283703935,2.6059362479654813,301.4268072552299,132.96978429010736
primary_15_cultivars,loading_stiffness_g_per_rawpos_mean,LS,cultivar_mean_null,4853,15,4853,74.30839302757428,56.00416183119025,0.0008200545760432317,0.687637198226805,0.8292395227447016,0.8150919851214578,1.7894315685277309,2.575765233265056,301.4268072552299,132.96978429010736
primary_15_cultivars,loading_stiffness_g_per_rawpos_mean,LS,plumspectra_corrected,4853,15,4853,70.50224977963614,52.30294719959388,-1.4027271723707377,0.7188167007324616,0.8479229694886642,0.8353447678510441,1.8860360443208768,2.714820816335219,301.4268072552299,132.96978429010736
primary_15_cultivars,loading_stiffness_g_per_rawpos_mean,LS,plumspectra_fixed_gate_sensitivity,4853,15,4853,69.84145228641559,51.77608764697769,-1.5769437817935525,0.7240629012491155,0.8510631827291033,0.8383606134519171,1.9038805743157556,2.7405068055471906,301.4268072552299,132.96978429010736
primary_15_cultivars,loading_work_g_rawpos_mean,LW,global_pls,4853,15,4853,662.7463892176456,524.8163057354428,-0.5577736404741924,0.30481355017894196,0.5524305985394191,0.4759910589359186,1.1994830086141142,1.6006671107910695,2027.2105962749445,794.9530328869223
primary_15_cultivars,loading_work_g_rawpos_mean,LW,cultivar_aware_pls,4853,15,4853,553.6414386938943,425.53031428193526,-0.04839297966813141,0.5148637409216432,0.7179453893511263,0.6871426844537425,1.4358625950440245,1.9161072020166354,2027.2105962749445,794.9530328869223
primary_15_cultivars,loading_work_g_rawpos_mean,LW,nested_rbf_svr,4853,15,4853,543.367218094603,415.16750271361985,-0.6299625612852029,0.5327025352746686,0.7298731600861944,0.6961088008204286,1.4630125013329696,1.9523377794784915,2027.2105962749445,794.9530328869223
primary_15_cultivars,loading_work_g_rawpos_mean,LW,residual_cnn,4853,15,4853,532.2380325960456,406.0431534051998,-24.333090402764274,0.5516487673498053,0.7433900000899101,0.709595021881742,1.4936043352810722,1.9931614861153089,2027.2105962749445,794.9530328869223
primary_15_cultivars,loading_work_g_rawpos_mean,LW,no_neural_b50,4853,15,4853,546.3478754364378,418.3589792342343,-0.33917777047666126,0.527561724997887,0.7263871304105383,0.6933034396633739,1.4550308853162317,1.941686598797144,2027.2105962749445,794.9530328869223
primary_15_cultivars,loading_work_g_rawpos_mean,LW,cultivar_mean_null,4853,15,4853,546.0480863094796,418.61810088174184,-0.007209728234493521,0.5280800504334826,0.7266926209161316,0.6915954660778978,1.4558297205282626,1.9427526157741724,2027.2105962749445,794.9530328869223
primary_15_cultivars,loading_work_g_rawpos_mean,LW,plumspectra_corrected,4853,15,4853,534.9446007908733,408.01357146417524,-12.48152648202474,0.5470772088537507,0.7398563279538535,0.7051084897532715,1.4860473995094952,1.983077026009534,2027.2105962749445,794.9530328869223
primary_15_cultivars,loading_work_g_rawpos_mean,LW,plumspectra_fixed_gate_sensitivity,4853,15,4853,530.3553259004597,403.6713159826008,-18.75032021907191,0.5548150984173108,0.7453973430371508,0.7096090386441631,1.4989064765913636,2.0002370037768356,2027.2105962749445,794.9530328869223
primary_15_cultivars,ph,pH,global_pls,4843,15,4843,0.4458123623435135,0.3649201413674119,-0.0003477335100788087,0.30487653294228345,0.5526333452930259,0.4778593754260533,1.1995376031526688,1.929062701355375,4.497560189964898,0.5347686925813673
primary_15_cultivars,ph,pH,cultivar_aware_pls,4843,15,4843,0.368796741922148,0.29361304951952877,-5.541673322164189e-05,0.5243013847511462,0.724412585039967,0.6944242485456582,1.4500363799153504,2.3319078024326556,4.497560189964898,0.5347686925813673
primary_15_cultivars,ph,pH,nested_rbf_svr,4843,15,4843,0.3630788450628649,0.28941206580023254,-0.00031190950635219365,0.5389376851254434,0.7341383079779227,0.7017155787393792,1.4728720768316186,2.3686315291960773,4.497560189964898,0.5347686925813673
primary_15_cultivars,ph,pH,residual_cnn,4843,15,4843,0.3627847489315851,0.2882639359413728,0.008681577224463638,0.5396843093249136,0.7352207303436715,0.7081957779120366,1.4740660795589713,2.37055169086554,4.497560189964898,0.5347686925813673
primary_15_cultivars,ph,pH,no_neural_b50,4843,15,4843,0.3643599909655801,0.290368171054291,-0.00018366311978692052,0.5356781714238128,0.7319416299211865,0.6998881665720463,1.4676932315323423,2.360303055560348,4.497560189964898,0.5347686925813673
primary_15_cultivars,ph,pH,cultivar_mean_null,4843,15,4843,0.3650476696820776,0.29059531126760113,-1.3022237548110217e-05,0.533923831934445,0.7307023436993,0.6965722965182956,1.4649283833179947,2.3558567042736613,4.497560189964898,0.5347686925813673
primary_15_cultivars,ph,pH,plumspectra_corrected,4843,15,4843,0.36121948404371385,0.2876307179893157,0.004184833859055727,0.5436478807102778,0.7374217137004602,0.7069519888251035,1.4804536194859603,2.3808239532724778,4.497560189964898,0.5347686925813673
primary_15_cultivars,ph,pH,plumspectra_fixed_gate_sensitivity,4843,15,4843,0.36121948404371385,0.2876307179893157,0.004184833859055727,0.5436478807102778,0.7374217137004602,0.7069519888251035,1.4804536194859603,2.3808239532724778,4.497560189964898,0.5347686925813673
primary_15_cultivars,post_break_work_g_rawpos_mean,PRW,global_pls,4853,15,4853,528.1971292169376,406.3597975131534,-0.5355712204548971,0.32006046976482716,0.5661526588862968,0.49465057133682816,1.21285701411011,1.6009924273804268,952.363172368954,640.6275930035869
primary_15_cultivars,post_break_work_g_rawpos_mean,PRW,cultivar_aware_pls,4853,15,4853,436.4039039662574,323.39589317208294,-0.10075736885295783,0.5358530809547642,0.735181012017027,0.7178892959977247,1.4679694365271305,1.9377452776082005,952.363172368954,640.6275930035869
primary_15_cultivars,post_break_work_g_rawpos_mean,PRW,nested_rbf_svr,4853,15,4853,423.44504969306433,304.2947343989239,-1.0607410183253665,0.5630091554363914,0.7504308852509289,0.7235455558863685,1.5128942786506727,1.9970468533127563,952.363172368954,640.6275930035869
primary_15_cultivars,post_break_work_g_rawpos_mean,PRW,residual_cnn,4853,15,4853,414.29158972398614,296.8114575025427,-21.819141415069897,0.5816975078324871,0.7636691239490525,0.7313100009577777,1.5463205358100385,2.0411700961725754,952.363172368954,640.6275930035869
primary_15_cultivars,post_break_work_g_rawpos_mean,PRW,no_neural_b50,4853,15,4853,423.54623382231017,307.4347264849357,-0.5807491935891633,0.5628002885668908,0.750577149235454,0.7266839291693561,1.5125328520152739,1.9965697638458237,952.363172368954,640.6275930035869
primary_15_cultivars,post_break_work_g_rawpos_mean,PRW,cultivar_mean_null,4853,15,4853,430.8673167725489,308.7084562836667,0.011988232458959806,0.5475554906086592,0.7399716819240206,0.7080902614677781,1.4868326467699302,1.9626450443601495,952.363172368954,640.6275930035869
primary_15_cultivars,post_break_work_g_rawpos_mean,PRW,plumspectra_corrected,4853,15,4853,413.5152471591815,295.323548383356,-11.439941216697632,0.5832637561767886,0.7641250245636587,0.7324925820862919,1.549223631787824,2.0450022335328093,952.363172368954,640.6275930035869
primary_15_cultivars,post_break_work_g_rawpos_mean,PRW,plumspectra_fixed_gate_sensitivity,4853,15,4853,418.6897078982259,301.6616104658156,-5.028114273842002,0.5727689695947809,0.7568712441392791,0.7296479422325938,1.5300772407792482,2.0197286632275038,952.363172368954,640.6275930035869
primary_15_cultivars,skin_break_displacement_raw_mean,RD,global_pls,4853,15,4853,0.5857826877578681,0.4513796448237094,0.0002608568325610819,0.5027215804514463,0.7090413074981173,0.6704051608948091,1.4182243684350917,1.6243225002806776,2.480194724912425,0.830771282385613
primary_15_cultivars,skin_break_displacement_raw_mean,RD,cultivar_aware_pls,4853,15,4853,0.5211778911644197,0.39829901693402103,0.00014574375092198943,0.6063606406800237,0.781189803665802,0.770028206367479,1.5940263324092612,1.8256722246489525,2.480194724912425,0.830771282385613
primary_15_cultivars,skin_break_displacement_raw_mean,RD,nested_rbf_svr,4853,15,4853,0.5084181160238913,0.38529182047263716,0.000945105930774116,0.6253993024508873,0.7918927624838246,0.7788617575128516,1.634031629090443,1.87149114087682,2.480194724912425,0.830771282385613
primary_15_cultivars,skin_break_displacement_raw_mean,RD,residual_cnn,4853,15,4853,0.4997854048620123,0.37388762212291865,-0.027925896590822348,0.6380124061930772,0.7996687626219803,0.775439430265989,1.6622559888778343,1.9038170997864556,2.480194724912425,0.830771282385613
primary_15_cultivars,skin_break_displacement_raw_mean,RD,no_neural_b50,4853,15,4853,0.5076853989605505,0.3856950076712381,0.0005454248408480557,0.6264782511776676,0.792489680057975,0.779272142327789,1.6363899455973279,1.8741921708761446,2.480194724912425,0.830771282385613
primary_15_cultivars,skin_break_displacement_raw_mean,RD,cultivar_mean_null,4853,15,4853,0.5556373450183286,0.4099611583559099,-2.4363841789204464e-05,0.5525861717933656,0.7433636112193981,0.7123272923520502,1.495168188088957,1.7124478916524393,2.480194724912425,0.830771282385613
primary_15_cultivars,skin_break_displacement_raw_mean,RD,plumspectra_corrected,4853,15,4853,0.49707189113567396,0.3732058557251714,-0.013490395330024116,0.6419324557951454,0.8013714668642121,0.7820312914524031,1.6713302385446234,1.9142100307182475,2.480194724912425,0.830771282385613
primary_15_cultivars,skin_break_displacement_raw_mean,RD,plumspectra_fixed_gate_sensitivity,4853,15,4853,0.49886201958581594,0.37577006673638336,-0.007942662919230044,0.6393487606895418,0.7997225729114021,0.7823456681126162,1.665332796983357,1.907341033478528,2.480194724912425,0.830771282385613
primary_15_cultivars,skin_break_drop_g_mean,PFD,global_pls,4853,15,4853,219.9356653679575,172.97733629417897,-0.23345044695062991,0.31717628336742887,0.5634700037465856,0.48967742599020053,1.210292803640878,1.7077259999342056,725.5477696827,266.18655305880725
primary_15_cultivars,skin_break_drop_g_mean,PFD,cultivar_aware_pls,4853,15,4853,163.62429011356912,126.23911361999984,0.13696286978753713,0.6220687316738054,0.7890741631373955,0.7724475341702705,1.6268156327770849,2.2954406940497583,725.5477696827,266.18655305880725
primary_15_cultivars,skin_break_drop_g_mean,PFD,nested_rbf_svr,4853,15,4853,160.21390679851254,123.05267139994683,0.0583263904373071,0.6376588187852983,0.7985373701318553,0.7791223332518169,1.6614447420820186,2.344302448938079,725.5477696827,266.18655305880725
primary_15_cultivars,skin_break_drop_g_mean,PFD,residual_cnn,4853,15,4853,158.98456345629523,121.36841217905233,-9.311688726792061,0.6431980726468145,0.8027683270739991,0.7823676799632506,1.6742918134437736,2.362429696924252,725.5477696827,266.18655305880725
primary_15_cultivars,skin_break_drop_g_mean,PFD,no_neural_b50,4853,15,4853,161.1190285278489,123.91340124454881,0.0976446301124219,0.6335531916351603,0.7960043084434668,0.777502128811778,1.6521112092777903,2.3311328121418664,725.5477696827,266.18655305880725
primary_15_cultivars,skin_break_drop_g_mean,PFD,cultivar_mean_null,4853,15,4853,161.8481493066261,124.70514708423136,-0.008901752506299553,0.63022908354056,0.7938705589030087,0.7734381177553306,1.6446685006852253,2.3206311327670726,725.5477696827,266.18655305880725
primary_15_cultivars,skin_break_drop_g_mean,PFD,plumspectra_corrected,4853,15,4853,158.6578469929512,121.40110208401413,-4.6266811681773765,0.644663036053281,0.8031195340165389,0.7827657125200642,1.6777396019412347,2.367294534624415,725.5477696827,266.18655305880725
primary_15_cultivars,skin_break_drop_g_mean,PFD,plumspectra_fixed_gate_sensitivity,4853,15,4853,158.54654113167712,121.22562305717553,-5.182103852214993,0.6451614319927216,0.8034795708540555,0.7831025018747063,1.6789174406380285,2.368956467803058,725.5477696827,266.18655305880725
primary_15_cultivars,skin_break_force_g_mean,SRF,global_pls,4853,15,4853,229.94833955816375,181.49774351569076,-0.27707682591287136,0.36844110581067013,0.6071926980599897,0.544912683919941,1.258455379983994,1.7101562095719973,812.1954444335153,289.3797250353574
primary_15_cultivars,skin_break_force_g_mean,SRF,cultivar_aware_pls,4853,15,4853,172.66368343768355,133.78731579050537,0.2106946201957313,0.643913669027209,0.8037546647620346,0.7932043612668996,1.675973309927667,2.2775349914163727,812.1954444335153,289.3797250353574
primary_15_cultivars,skin_break_force_g_mean,SRF,nested_rbf_svr,4853,15,4853,166.22358729060173,128.37541097222345,0.03902414822019824,0.6699812605614456,0.8185252670032952,0.8026778380460721,1.7409065088304645,2.3657748408994785,812.1954444335153,289.3797250353574
primary_15_cultivars,skin_break_force_g_mean,SRF,residual_cnn,4853,15,4853,163.83796319831396,126.58680972897353,-8.732782166636246,0.6793860753510801,0.824814538089387,0.8084173417913432,1.7662556307849375,2.400222592490156,812.1954444335153,289.3797250353574
primary_15_cultivars,skin_break_force_g_mean,SRF,no_neural_b50,4853,15,4853,167.82243549072888,129.63804116642086,0.1248593842079644,0.6636020514661944,0.8147792025445758,0.8010128106898725,1.724320852508089,2.343236049615597,812.1954444335153,289.3797250353574
primary_15_cultivars,skin_break_force_g_mean,SRF,cultivar_mean_null,4853,15,4853,168.11516191980152,130.67402713322176,-0.007421776203129673,0.6624274951447663,0.8138971299812048,0.7971430649902814,1.7213184208418069,2.3391559469440395,812.1954444335153,289.3797250353574
primary_15_cultivars,skin_break_force_g_mean,SRF,plumspectra_corrected,4853,15,4853,163.48841317306588,126.10296777319225,-4.346879009208023,0.6807526823493627,0.8252604570590629,0.8084813362261097,1.770032012782614,2.4053544416011863,812.1954444335153,289.3797250353574
primary_15_cultivars,skin_break_force_g_mean,SRF,plumspectra_fixed_gate_sensitivity,4853,15,4853,163.85714869885982,126.34217091879867,-3.585879723510962,0.6793109828797521,0.8243204676337578,0.807891742157149,1.7660488256584135,2.3999415582342563,812.1954444335153,289.3797250353574
primary_15_cultivars,soluble_solids_pct,SSC,global_pls,4843,15,4843,1.8078844296519454,1.3936639585096362,0.0026676901318771784,0.5116786531958772,0.7157682781899108,0.6848141809379992,1.4311725146220973,1.6593981068676835,13.634761511459837,2.587394505331111
primary_15_cultivars,soluble_solids_pct,SSC,cultivar_aware_pls,4843,15,4843,1.6324871669269871,1.2365117367030174,0.0012446093906262818,0.6018342195204605,0.7778177734964338,0.7651907077800236,1.5849401806947447,1.8376867278211044,13.634761511459837,2.587394505331111
