target,trait,model,outer_fold,n,rmse,mae,bias,r2,pearson_r,ccc,rpd,rpiq,y_mean,y_sd
fruit_weight_g,FW,global_pls,3,969,24.395211528468227,19.644309129386496,-0.20301170757673642,0.28227282790640196,0.53152477673253,0.43391531988339255,1.1809853648352195,1.9667794207895788,61.10687306501548,28.810387787180403
fruit_weight_g,FW,global_pls,4,968,24.979214131484916,20.077639134149866,-0.3754962349354828,0.2813097833455286,0.5308918062932908,0.4304474710513759,1.1801944694186948,1.8913725528478615,61.12025826446281,29.480330368403802
fruit_weight_g,FW,global_pls,5,968,25.326843324301965,20.088968307247303,-0.2934846682071063,0.2629267114334014,0.5137559573071,0.431323766990841,1.1653841450510252,1.8980849442801582,61.18218181818182,29.51550165433291
fruit_weight_g,FW,cultivar_aware_pls,1,969,12.555473859397559,9.214339677890106,-0.23315085207116332,0.8196889052795202,0.905403240602167,0.9007220053805672,2.3562045201884168,3.8883438846443115,61.04290712074303,29.583264260620034
fruit_weight_g,FW,cultivar_aware_pls,2,969,12.549735350456361,9.653002347405403,0.1468178848055445,0.8139722062812724,0.902567801605382,0.9000188393808988,2.3197185327453527,3.6829461904405223,61.01660474716202,29.111853673503113
fruit_weight_g,FW,cultivar_aware_pls,3,969,11.787555000712208,8.896125332390433,0.07325763697178231,0.8324294572748047,0.9124414408982886,0.9095243712001019,2.444136021884069,4.070394581157927,61.10687306501548,28.810387787180403
fruit_weight_g,FW,cultivar_aware_pls,4,968,12.562521276259918,9.33271872512389,0.2501122181594723,0.8182234687935848,0.9046390726837428,0.9009028934203375,2.3466889902200117,3.76078965050443,61.12025826446281,29.480330368403802
fruit_weight_g,FW,cultivar_aware_pls,5,968,12.489098469696234,9.280768004023527,-0.21556104221591282,0.8207699917527705,0.9059997659704568,0.9012275315015558,2.3633012203362664,3.849156936078608,61.18218181818182,29.51550165433291
fruit_weight_g,FW,nested_rbf_svr,1,969,12.605519609827567,9.20389201443514,-0.23767260302077442,0.818248611037107,0.9046122081813,0.899732762879203,2.346850044765803,3.8729065925960526,61.04290712074303,29.583264260620034
fruit_weight_g,FW,nested_rbf_svr,2,969,12.633958568342738,9.659133516105372,0.08490318642398828,0.8114669049852696,0.9010988850592687,0.8982520231346826,2.304254325041836,3.6583941406785003,61.01660474716202,29.111853673503113
fruit_weight_g,FW,nested_rbf_svr,3,969,11.853533218078711,8.924532066080278,0.1076809673850716,0.830548329685939,0.9113928632621844,0.9082295522564435,2.4305316614998405,4.047738266496111,61.10687306501548,28.810387787180403
fruit_weight_g,FW,nested_rbf_svr,4,968,12.60760508529362,9.313350231515907,0.2128167060791328,0.8169164248519609,0.9038906371840498,0.8999468771662401,2.338297414057781,3.747341361057528,61.12025826446281,29.480330368403802
fruit_weight_g,FW,nested_rbf_svr,5,968,12.542962389267421,9.315176754491278,-0.2085004373446333,0.8192206646999016,0.905154548311174,0.900056290448449,2.3531523685017426,3.8326272939424553,61.18218181818182,29.51550165433291
fruit_weight_g,FW,residual_cnn,1,969,12.359053733052285,9.043091964831907,-0.3065619201502687,0.8252864152610659,0.9085668396065842,0.9033422520134393,2.393651237351966,3.9501406057843114,61.04290712074303,29.583264260620034
fruit_weight_g,FW,residual_cnn,2,969,12.158702626015614,9.218407496717077,-0.1968228680086084,0.8253843463964807,0.9085425402526108,0.9047651692289397,2.394322368836733,3.8013924200353784,61.01660474716202,29.111853673503113
fruit_weight_g,FW,residual_cnn,3,969,11.168772040795664,8.360962029723806,-0.48490180670046346,0.8495607825295779,0.9219748567134074,0.9175620674593534,2.5795483766654037,4.2959064635526305,61.10687306501548,28.810387787180403
fruit_weight_g,FW,residual_cnn,4,968,12.278928088629183,9.080933470686604,0.0820572098818694,0.8263378782053291,0.9090407526573729,0.9046222090381265,2.400887940349114,3.8476485617462743,61.12025826446281,29.480330368403802
fruit_weight_g,FW,residual_cnn,5,968,12.085647191297035,8.896443105011933,-0.3718002391767895,0.8321627445190123,0.9124388182535206,0.9070501114116305,2.442194545906258,3.977652105765371,61.18218181818182,29.51550165433291
fruit_weight_g,FW,no_neural_b50,1,969,12.562962111754421,9.18415844558144,-0.23541172754596879,0.8194737612493925,0.9052883438265749,0.9004784928561066,2.3548000859559006,3.8860262066954747,61.04290712074303,29.583264260620034
fruit_weight_g,FW,no_neural_b50,2,969,12.564718458410592,9.631614817369067,0.11586053561476634,0.813527744577647,0.9022577823343386,0.8995287909121238,2.316952327253793,3.678554370556643,61.01660474716202,29.111853673503113
fruit_weight_g,FW,no_neural_b50,3,969,11.810018883393216,8.90051112273478,0.09046930217842677,0.8317901606835327,0.912078359760823,0.9090260369981418,2.4394870212860065,4.062652267852644,61.10687306501548,28.810387787180403
fruit_weight_g,FW,no_neural_b50,4,968,12.56531772665658,9.307863079634132,0.2314644621193025,0.8181425319148625,0.904575637746944,0.9007069656825224,2.34616672731347,3.759952675114018,61.12025826446281,29.480330368403802
fruit_weight_g,FW,no_neural_b50,5,968,12.49677161136289,9.284508258478844,-0.21203073978027312,0.8205496908691277,0.9058858931685969,0.9009185158004047,2.361850129956401,3.846793515557994,61.18218181818182,29.51550165433291
fruit_weight_g,FW,cultivar_mean_null,1,969,12.910562509332003,9.307759004661518,-0.11251514158059282,0.8093457182116515,0.8996653435681328,0.8939882799428389,2.291400102763662,3.7813999169061745,61.04290712074303,29.583264260620034
fruit_weight_g,FW,cultivar_mean_null,2,969,12.742872057821744,9.614547479242054,0.15625262776971338,0.8082023216895273,0.8991239515248965,0.8953988361502084,2.2845598340315965,3.6271257994487636,61.01660474716202,29.111853673503113
fruit_weight_g,FW,cultivar_mean_null,3,969,11.787219683344913,8.753284031671168,0.1614264900119283,0.832438990806401,0.9124387304034296,0.9093456327260413,2.444205551533824,4.070510373858112,61.10687306501548,28.810387787180403
fruit_weight_g,FW,cultivar_mean_null,4,968,12.662848753031286,9.14941096472614,-0.0329173769685632,0.8153084482046922,0.9029588662855887,0.8977530458203377,2.328096224109656,3.7309929954498036,61.12025826446281,29.480330368403802
fruit_weight_g,FW,cultivar_mean_null,5,968,12.626588311384891,9.35094072127296,-0.17227986383169436,0.8168020598027623,0.9038291270464249,0.898324389655582,2.33756743519704,3.8072437949572597,61.18218181818182,29.51550165433291
fruit_weight_g,FW,plumspectra_corrected,1,969,12.456895754890136,9.092660276487727,-0.2721172615855215,0.8225091807793494,0.9069997863917987,0.9019044975923869,2.374850431658039,3.9191144375463693,61.04290712074303,29.583264260620034
fruit_weight_g,FW,plumspectra_corrected,2,969,12.338526513586862,9.390126536097272,-0.05595984079231021,0.8201811161131485,0.9057149031200686,0.9023508413905268,2.359427087298139,3.745990248438803,61.01660474716202,29.111853673503113
fruit_weight_g,FW,plumspectra_corrected,3,969,11.33104256419972,8.502606397417013,-0.18861041965769587,0.8451575787145305,0.9193830900948843,0.915413133854262,2.5426069687714743,4.234385294041007,61.10687306501548,28.810387787180403
fruit_weight_g,FW,plumspectra_corrected,4,968,12.414705896084966,9.171546263272166,0.14743695798050124,0.822476005192665,0.9069190665839698,0.9026985211303589,2.3746297830301852,3.805567396880415,61.12025826446281,29.480330368403802
fruit_weight_g,FW,plumspectra_corrected,5,968,12.248786794251622,9.05328552924286,-0.2901503382607113,0.8276010185249199,0.9098650350161255,0.9045057571694468,2.4096673531932638,3.9246744030650045,61.18218181818182,29.51550165433291
fruit_weight_g,FW,plumspectra_fixed_gate_sensitivity,1,969,12.456895754890136,9.092660276487727,-0.2721172615855215,0.8225091807793494,0.9069997863917987,0.9019044975923869,2.374850431658039,3.9191144375463693,61.04290712074303,29.583264260620034
fruit_weight_g,FW,plumspectra_fixed_gate_sensitivity,2,969,12.338526513586862,9.390126536097272,-0.05595984079231021,0.8201811161131485,0.9057149031200686,0.9023508413905268,2.359427087298139,3.745990248438803,61.01660474716202,29.111853673503113
fruit_weight_g,FW,plumspectra_fixed_gate_sensitivity,3,969,11.33104256419972,8.502606397417013,-0.18861041965769587,0.8451575787145305,0.9193830900948843,0.915413133854262,2.5426069687714743,4.234385294041007,61.10687306501548,28.810387787180403
fruit_weight_g,FW,plumspectra_fixed_gate_sensitivity,4,968,12.414705896084966,9.171546263272166,0.14743695798050124,0.822476005192665,0.9069190665839698,0.9026985211303589,2.3746297830301852,3.805567396880415,61.12025826446281,29.480330368403802
fruit_weight_g,FW,plumspectra_fixed_gate_sensitivity,5,968,12.248786794251622,9.05328552924286,-0.2901503382607113,0.8276010185249199,0.9098650350161255,0.9045057571694468,2.4096673531932638,3.9246744030650045,61.18218181818182,29.51550165433291
loading_stiffness_g_per_rawpos_mean,LS,global_pls,1,971,101.33768161810953,80.66295166423292,-0.18710410003068947,0.4302322609990278,0.656066449215404,0.6066911222238418,1.325485008634124,1.914277441640421,300.0002085794559,134.32157779454204
loading_stiffness_g_per_rawpos_mean,LS,global_pls,2,971,98.06049597663852,76.30474418839775,0.6319414942055848,0.4495964571893136,0.6706310922950903,0.6242968509461544,1.3485999445376495,1.8978374272160596,299.7470523197124,132.24437943542912
loading_stiffness_g_per_rawpos_mean,LS,global_pls,3,971,98.22346193361487,76.99192286324362,-5.77366960033456,0.46154093797857076,0.6809025818775483,0.6274161619761889,1.3634757010830902,1.9025277978434059,304.8430204687022,133.92530362274377
loading_stiffness_g_per_rawpos_mean,LS,global_pls,4,970,98.6581353993572,77.32010467693404,0.2877818154266747,0.4620595756224418,0.6797941398522527,0.6295210917773048,1.364133542869174,2.0293158508569458,304.0711864333871,134.58287177519182
loading_stiffness_g_per_rawpos_mean,LS,global_pls,5,970,99.83936093943247,78.50372106374559,4.565784962412535,0.4083729988372714,0.6427511447466836,0.6040350110343184,1.300768422331737,1.8689678644842445,298.47224903200316,129.86788801579442
loading_stiffness_g_per_rawpos_mean,LS,cultivar_aware_pls,1,971,74.5774910816902,56.462771953363465,0.8052854307592706,0.6914173784791219,0.8318142163955329,0.8214378677276518,1.8011007858578905,2.6011660501852556,300.0002085794559,134.32157779454204
loading_stiffness_g_per_rawpos_mean,LS,cultivar_aware_pls,2,971,75.50259892000896,55.942063395525174,0.9676141463663651,0.6737001669087539,0.8224630562739406,0.8150785932743321,1.7515208923541175,2.464853952815593,299.7470523197124,132.24437943542912
loading_stiffness_g_per_rawpos_mean,LS,cultivar_aware_pls,3,971,74.84548736044185,55.40135417227394,-3.6095450261278126,0.6873535817296766,0.8295268973712715,0.8159354491788489,1.7893570921354895,2.496782014781615,304.8430204687022,133.92530362274377
loading_stiffness_g_per_rawpos_mean,LS,cultivar_aware_pls,4,970,74.39460744408561,55.160678161270056,-3.2210686292088035,0.6941198547071832,0.833487163101303,0.820056956525361,1.8090406872076479,2.691169761630659,304.0711864333871,134.58287177519182
loading_stiffness_g_per_rawpos_mean,LS,cultivar_aware_pls,5,970,75.07024697488939,57.555373853795984,5.146643011559857,0.6655123472893147,0.8188449056108671,0.8111636628947648,1.7299515220621902,2.4856259933293994,298.47224903200316,129.86788801579442
loading_stiffness_g_per_rawpos_mean,LS,nested_rbf_svr,1,971,71.90843906432782,54.00764498590512,1.2319728847781972,0.7131098420834038,0.8447162545175504,0.8294662518614521,1.8679529070903722,2.697714488505975,300.0002085794559,134.32157779454204
loading_stiffness_g_per_rawpos_mean,LS,nested_rbf_svr,2,971,73.93651845611883,54.234635824991436,1.2763050190845797,0.6870960520594015,0.8295359567644742,0.8201749485424412,1.788620592324967,2.5170630600666715,299.7470523197124,132.24437943542912
loading_stiffness_g_per_rawpos_mean,LS,nested_rbf_svr,3,971,72.77777664676856,53.660615411861315,-3.859024774573867,0.7043895490340961,0.839850377776,0.8248033934076576,1.8401950402079266,2.567718819387887,304.8430204687022,133.92530362274377
loading_stiffness_g_per_rawpos_mean,LS,nested_rbf_svr,4,970,73.25688640151621,54.02932766306768,-3.190138076048042,0.703404001759837,0.8392594028381384,0.8226275859529102,1.8371361162901723,2.7329651561298482,304.0711864333871,134.58287177519182
loading_stiffness_g_per_rawpos_mean,LS,nested_rbf_svr,5,970,72.2266208859376,54.74789396457579,4.056788640624069,0.6903728784621141,0.8318524365410336,0.821571684300836,1.7980612469865591,2.583487292048752,298.47224903200316,129.86788801579442
loading_stiffness_g_per_rawpos_mean,LS,residual_cnn,1,971,68.65429165549156,52.07805814144673,-3.1593699357446483,0.7384881892576871,0.8598597719958888,0.8470350156614808,1.956492078726412,2.825583561230572,300.0002085794559,134.32157779454204
loading_stiffness_g_per_rawpos_mean,LS,residual_cnn,2,971,70.04204054338172,51.18995197031481,-1.4818743099281895,0.7191912543562332,0.8481708264307677,0.8381004173722384,1.8880714840613666,2.657016813788691,299.7470523197124,132.24437943542912
loading_stiffness_g_per_rawpos_mean,LS,residual_cnn,3,971,67.55019125461672,49.44228503500794,-8.04782623745992,0.7453314108623099,0.8655203799888922,0.8527703200626382,1.9826043588528055,2.7664298687880335,304.8430204687022,133.92530362274377
loading_stiffness_g_per_rawpos_mean,LS,residual_cnn,4,970,71.2654475191549,52.7173731922169,-3.3817418380201283,0.7193103440436269,0.8486072468546823,0.8346402945102508,1.8884729761785093,2.8093350277228493,304.0711864333871,134.58287177519182
loading_stiffness_g_per_rawpos_mean,LS,residual_cnn,5,970,70.26801731923848,53.49386685305766,2.533434279167805,0.7069378031439679,0.8415398994482046,0.8334025133697311,1.848179199731572,2.6554976833728743,298.47224903200316,129.86788801579442
loading_stiffness_g_per_rawpos_mean,LS,no_neural_b50,1,971,72.68551785008296,54.751803507183034,1.0186291577687343,0.7068757800131158,0.8408019049789179,0.827636624087437,1.8479826761582154,2.6688733003154193,300.0002085794559,134.32157779454204
